,AMM.,BOD,COD,DO,PH,TKN,WT
2979,7.75037060481032,11.789251005996572,30.881335304276895,10.107899833843256,8.697217376155889,4.015825044421848,29.749739245316317
2980,5.403846522516751,11.014934824218424,35.2207128903542,11.394153179824137,8.50900366230544,6.041892830922665,28.915211085565403
2981,6.1621385278117495,11.607054945394058,26.309247971611065,10.744378022445883,8.073115017513311,3.0066300874356315,19.326392890842225
2982,23.763188957536137,36.13174626213795,89.5734781314577,2.2030564323022412,7.6209771519913,25.41512210065504,22.110063654204986
2983,29.473657273160462,46.336371082392084,117.04921812020328,2.5304677102777005,7.487434244814647,38.29889440288508,27.18122782276716
2984,18.51919936905808,17.267992016021815,47.892511323049284,3.9521629156522193,7.874633163111837,27.067176004621764,18.219326765215
2985,30.465303457862955,33.58590474150746,95.08203268993148,3.3811516129570967,7.537209102233605,33.03170672925168,35.133819855409456
2986,32.906335619336204,26.95963053371719,64.1801836215213,3.192977466527148,8.042775363482587,38.64275455465729,35.81586577809791
2987,18.737504384753436,37.219892090694074,96.86360008899983,3.895570319920992,7.952404331386556,21.43336304713517,32.65447740727855
2988,28.5508991937459,31.96502504849236,99.43052095833733,4.993549056582434,7.903520425729771,36.696042519143255,32.12468271995914
2989,13.534576416099375,20.728489264472405,54.96060628939162,3.2601723059265155,8.05098446604739,17.39156802116054,32.412241863887054
2990,8.810635523152694,9.425060256254019,37.908788338861086,3.7596635239065477,7.434102860941372,10.678054131582316,24.388273976426635
2991,15.130381312834071,33.519548165220584,62.66693397946793,3.1784412120927126,7.659086956252263,19.69401395060845,36.34913127239954
2992,20.873798769988582,25.693625994829027,81.17035742956378,3.5247253253083537,7.917220142554869,24.07136170676751,34.41261170514704
2993,24.68877734815944,26.731980791514736,72.0548468005394,1.2632806079630745,8.318101196731456,30.155175176901196,17.731745267222877
2994,23.54998348862186,46.16522302738897,82.52540220025188,3.447706252431096,7.429385283403982,21.867602001878563,23.130800870769352
2995,25.805905424132863,34.7980887787818,98.26958247900954,3.3042579885965573,7.574038310392364,35.92568559195804,26.85719874015217
2996,16.495263958505365,19.85392441008039,58.155856148488496,3.914117711103071,7.822148829490174,22.606961723990814,18.67057989507953
2997,28.916800208233163,33.57076235708305,69.04800884411245,2.6205115650969253,7.75295690827947,26.36099097746494,38.11480470575385
2998,28.873983896049875,21.716502578785246,75.63773977058463,3.478041065582712,8.459175419405874,30.420769798583976,35.786936906900465
2999,15.57748830154284,35.3715434279856,91.30641953626406,2.352291759227277,8.123681665334498,19.147294434992464,32.42771933625699
3000,31.81167556984171,39.269228794063665,86.23718774617626,3.898686907521502,8.05873769284275,34.745858586646875,32.890376547334725
3001,13.661857538706027,14.415669314284946,47.73425739216988,1.6507597841892876,7.868368020195607,20.042499863010704,29.38313493182365
3002,9.134533740250161,8.459437553557477,33.442041679780615,4.333431115894403,7.302606065231101,9.968264850661473,21.207948704869736
3003,17.40480609182285,26.28797528368196,71.61285421861459,3.1195258461009203,7.8084895183821885,19.36375661809557,38.11339481383052
3004,16.783353227757587,22.971462555209353,77.59995668995153,3.678372460741572,8.014716576767903,18.791408754847886,33.294441547431106
3005,19.38150888761247,31.965214359092748,69.32642320815532,3.4193432062702795,7.902140005131168,28.842609674748644,18.66295410891474
3006,7.762314755548656,2.6141710701082843,5.203886972369002,11.147673066651263,8.107438732277235,4.123180042954691,18.75081085497827
3007,5.478996464013819,3.573772176886809,25.823988592547007,10.781401915766683,8.35260706127099,2.804082791126551,18.802569498250797
3008,1.6048065175043071,3.7956909809940598,32.03783769305048,9.810535555799639,9.262128686728106,5.160220273206352,23.501534943462254
3009,3.045003004668214,10.058898853327376,37.08071127172942,9.633072416655637,8.767940446896514,11.600502767405276,27.086995544258805
3010,6.280936203153558,3.6868865914482516,39.29885656434335,11.162728383318036,8.923767853390215,7.054401877459681,32.70611039073212
3011,2.2815445200179805,8.097759996397276,11.150094981968167,8.491310253304883,9.4115951051604,8.881806253272886,35.539050075633504
3012,2.75913836781241,9.238877972654548,40.76643482687791,8.649039280823832,8.514497728669138,3.38197173385834,35.11730855660962
3013,9.322096673068865,2.9484976521375277,17.568696942624577,13.039415448579605,8.823791408357424,3.4309625457003867,32.04854206752715
3014,7.632121686503009,9.6229222685093,44.291201202787725,13.633354428165852,9.366219933476014,14.557289320831757,24.857794081573324
3015,6.490730451855687,5.140484931885884,23.266493893757776,8.402270511433537,8.611716989167165,2.1734063911738803,17.00122167667155
3016,23.456305276517813,34.85299235799366,97.30590081824539,1.9781713764443793,8.017493100569736,23.429018774440877,18.899555810356485
3017,18.90165661018971,35.01939679657481,82.33098441756069,1.7480489606890477,7.425425657581457,27.551630938257492,28.573002138978357
3018,24.69766205266089,36.404156338863245,105.636303450775,2.972511758606507,7.752276244505054,36.57172295407794,27.755956760585214
3019,20.731230937449183,26.004326789217245,64.88098020696653,2.4863628946397216,8.248413739003352,22.618922447356432,27.22556446819187
3020,20.048131688923156,38.66817810973325,113.15441145582248,1.0752674135503613,8.330526428875318,29.157206445609766,31.29482934032611
3021,36.74223619894695,38.00569032647063,118.68026113374896,2.205104764300561,8.587881540338778,34.7433275265019,32.878788553271306
3022,10.12134252598917,8.886283852702821,29.78640148978778,4.344251318627151,8.417399563606732,12.973759974810449,34.58022447970069
3023,5.620928740013794,9.020824743697606,24.680660314487778,6.366302558530929,7.804650901736501,6.04822817019624,33.877686146439736
3024,2.7800920409956675,8.973814467392522,35.36264499225282,7.321180759014633,8.288391352822925,9.089837693554042,34.067945050921246
3025,12.493838759511902,23.89369733023429,80.46211369976791,4.417230515095386,7.810003435138201,22.30617744728933,30.677472871179674
3026,17.593342323241735,40.416576816599445,93.60918734150675,3.4198050543395793,8.236201040052206,27.097769500169843,31.72186428306008
3027,26.435202242357956,44.57523577463206,102.32035757044292,3.3826709076075225,8.100982918925217,33.26870905196546,25.855012613004227
3028,25.030368271012044,23.496279641228348,73.5634626753276,2.2010142995883326,7.503847735978569,26.70238384236055,18.99289011283776
3029,23.79779121341442,45.96032783152736,107.72280393317784,2.0058746892066095,7.7586704555048,24.212153678738265,28.220702591218263
3030,29.940835340183114,22.063514665700428,93.52076924100759,2.9355404330025316,8.086071419883599,33.54140290723235,30.11465075965348
3031,19.612575695579583,35.10224608424244,92.0142764585768,1.9226127371900927,8.443110136921815,25.89051479408038,31.844573015884436
3032,22.118859578409737,44.171040106577536,93.64184840001457,1.7836983281575298,8.459011675465172,27.11062797325346,31.718568620036105
3033,31.16343652637786,40.2018493638195,126.81886933771176,1.4930400454853818,8.347543602515318,36.15913076790144,32.798087829399336
3034,5.233199496544186,12.918893796699756,25.532828543803042,3.4649948719948105,8.64026685425058,6.335196723962062,32.05957737197365
3035,10.264149103757664,10.344654655122987,19.747462892035372,6.717679073759596,7.5225043437284675,10.843875458967132,36.859770918680496
3036,9.31520092506135,5.733583027040094,45.94420898047048,8.872877124327937,8.37560158232561,9.162129980583586,35.10551674583727
3037,13.331707437166514,27.341762921629893,84.24257027030032,3.9411214610948297,7.639130643188756,19.986641917298584,27.234272624110396
3038,23.805236732217864,31.508777047418654,69.94460968807431,2.936131004190122,8.343621087225161,28.430351725878957,29.86549944261764
3039,21.646796373100816,33.150860736768415,96.28812073273131,2.1126169392688627,7.679109587891789,33.38355083556864,24.893850265720896
3040,5.823507371732109,10.178243002843791,44.10383118507082,11.147960603044412,7.97919099818351,3.632395008958122,22.21437555902465
3041,3.2345523314789517,9.501166323324476,39.577654108979644,6.803076242251159,8.49073221079516,3.894238678107628,31.903884116566218
3042,1.7698871090400239,10.228690796738436,34.61197342283221,11.45171984462542,8.509354244192583,4.7618237686610145,34.74692135993727
3043,6.781162231141797,12.129911550624957,37.07471470846253,12.713310791272619,9.190082711746163,13.169892526022451,34.71610158110037
3044,1.5844183584208595,7.4441831676992205,41.69382597829005,14.2651577242825,9.229091445152656,7.140343512673623,41.55413938478652
3045,8.169631012106557,6.539332227014274,25.563808518906924,11.952060107722392,8.611630958843666,10.163307249203758,30.13446674158529
3046,5.855456954682748,6.134375724510914,33.41217097773166,15.600434079638633,8.327557339978187,9.648065962402795,30.219718151760354
3047,5.357812010247137,9.104114755684648,48.292781288222386,12.639748800911768,7.695190570667744,11.193079397312008,34.176024400214715
3048,8.444254125268406,3.2631091562317724,37.7393368685283,15.126178711614164,8.474806907181474,9.7053632954129,17.685380189358337
3049,13.834192878827226,10.646533291811126,51.83128406326162,1.8491964056731336,8.228193412314265,8.877110640230491,17.524159296637066
3050,14.023803405052238,10.789208099531468,64.67645678197204,2.873126285106704,8.34610039742325,16.81106089395393,21.55535008646467
3051,10.876498699221619,16.74350906888635,83.01283783239907,2.6632370687797,8.66794057644779,13.060840999355866,24.707751883211913
3052,23.216753980702553,15.188321560198357,69.23449913013584,1.4683827800064595,8.258088260064193,20.7750485109807,28.247798766656267
3053,16.023486638428608,13.534504856113458,81.70933619325774,1.9508164817596478,8.452308178812787,29.298930954134217,38.769604181467216
3054,23.377766707677758,15.262819009612333,77.70213487645138,3.5214272549114294,8.921685687930536,34.22519662685061,32.12908253710388
3055,15.273382467773018,7.701984290929565,59.71613052733211,1.479745900895308,8.380120557413184,28.14650019057328,31.894858292891147
3056,10.394112078386382,10.751877629787778,40.574975755422294,4.065703914652795,8.166502155943148,11.960170447907082,36.64862766850071
3057,14.600802560873767,32.59289035612851,87.4543623257617,3.6856500449909038,7.799336225855165,22.166731464749894,27.72124183101697
3058,16.348060688887358,33.214740469215656,65.68205487846745,1.7163432325830406,7.8761418596508666,30.19061954508223,21.324447200499684
3059,13.062797486182163,11.865644867519762,33.71197591799821,2.5768104152980476,7.642710910326975,18.036778958306606,14.837860252411417
3060,13.61432412284601,18.766434348399788,60.388654827575664,3.6020860965621813,8.330837603057319,16.9932917738411,21.69414644256818
3061,18.667755860694157,13.207784233530955,94.02677441895035,3.464628464197107,8.128475831666206,18.420422834827974,25.56840728616128
3062,24.42835824072099,15.78533474848729,87.11945594790474,2.6940119771758972,7.902953021730442,24.88813809306138,29.340844458435214
3063,21.007086934116835,23.231451535813036,104.45542448766902,3.233484083696882,8.334837799806621,18.62813574971316,39.82524557053797
3064,18.220153516522473,20.35148059543745,75.8725184764611,3.637537580700707,8.418121716021432,28.135702089102125,33.17342010526513
3065,15.378415407702665,12.500775779464568,65.89171424692462,2.8492689921514174,8.178630202980072,40.002296023609134,32.63416554349567
3066,10.601969186518843,16.28855109764715,38.45173016222099,4.527627965332602,8.38801070261333,8.006468823078105,36.189848326536826
3067,20.5816535460861,30.831625497583595,69.07316010594764,1.3304054944506323,8.127494421488374,26.280996578041076,26.312396104398463
3068,22.82539753494887,24.525580212474452,87.47865859276146,1.177329618632847,8.326432785452674,37.316452754301125,24.746763320502566
3069,1.6628924372963265,3.847657153822901,42.60113490422819,11.686577274894459,8.129874319794343,5.639174705586225,15.80079343635667
3070,6.4920866252384775,9.490877319674786,16.3771815101114,10.716469439781056,8.145245868774024,11.410725259327128,17.99475890502289
3071,5.700829946713535,12.494706353526764,24.570742721527413,15.3144159196127,8.405711835751925,8.895916935112197,22.254608221794527
3072,6.132115340199708,2.6584987520806695,22.94557522048128,10.340564256664049,7.74957886729014,11.932446598656206,30.293256750217555
3073,4.499944014445684,13.492517637050987,17.957241516752024,8.18513969299324,8.36096944784505,2.542953740209403,34.59674874355049
3074,8.377707839420424,4.275782690891239,47.48863337794994,7.229246844820372,8.26920154837764,5.446149607380833,29.802703040404484
3075,3.383969965636928,2.5753423076841084,16.3986344646762,10.13767879858606,8.847243173995889,10.296401720221635,34.438888323408996
3076,4.860931300397967,6.754079331977252,35.195520127163974,8.315961652465152,9.190991275600561,3.0457327843531514,29.29400302170827
3077,3.02083169212948,12.22143748838746,40.58969428480865,13.304027235859412,8.513220330582747,10.108848072513181,16.60370053269878
3078,16.141547763971573,36.567132980822414,78.25488602423059,2.8256139445658843,8.235829366919335,27.018420414539364,25.335627927907733
3079,14.452632918869424,18.492987237080364,41.0802787050646,3.239029100352671,8.008138868538815,21.428682549251818,22.627104612537046
3080,18.45597458926486,32.11005536484741,33.662632615229995,2.6351616658640977,8.096102341554587,15.624377470572018,27.938261572711205
3081,19.49451383484244,31.882917041080724,102.79734793797613,2.6989341960127886,8.838692645355717,25.916423750684267,34.13326480609441
3082,16.000405498246998,32.047247873392436,78.07708908080035,6.39524655711684,8.445495527918307,25.60786592209198,34.10855749059635
